County,Tract,BG,Block,HT,VA,E,R,S,lat,lon
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.967870924932306,-81.56327032623386
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.97072317607422,-81.56527600165414
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.972834245335584,-81.57090177390546
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.96475146194827,-81.57536766702047
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.96163583934261,-81.5782031850939
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.965812113430566,-81.57371133753955
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.974840235819435,-81.57451159703982
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.981924755122016,-81.57118150994413
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.967857082101744,-81.57338304667404
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.96531337363265,-81.56899230637177
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.97967140364407,-81.57231257968552
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.9749728675898,-81.56881184574382
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.96992218027696,-81.57468556102083
39059,39059977900,390599779002,390599779002011,1,2,1,1,2,39.96455845744325,-81.57641702420538
39059,39059977900,390599779002,390599779002015,1,2,1,1,1,39.96992209816254,-81.58150484096385
39059,39059977900,390599779002,390599779002015,1,2,1,1,1,39.976582603941786,-81.57669453158378
39059,39059977900,390599779002,390599779002015,1,2,1,1,2,39.970593691002726,-81.58252897499568
39059,39059977900,390599779002,390599779002015,1,2,1,1,2,39.9708569782395,-81.58193736826304
39059,39059977900,390599779002,390599779002015,1,2,1,1,2,39.97294323701308,-81.58035442972518
39059,39059977900,390599779002,390599779002018,1,1,1,1,1,39.976908809587606,-81.54932244966541
39059,39059977900,390599779002,390599779002018,1,1,1,1,1,39.97642610614683,-81.54927588962741
39059,39059977900,390599779002,390599779002018,1,1,1,1,1,39.977111356815904,-81.54877382561052
39059,39059977900,390599779002,390599779002018,1,1,1,1,2,39.976100333555294,-81.54990226635574
39059,39059977900,390599779002,390599779002018,1,1,1,1,2,39.976953560003686,-81.54988203641192
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.97604519162789,-81.54918121457267
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.976131927613814,-81.54964276689476
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.976342816050526,-81.54902497627785
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.976968391032095,-81.54933957329062
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.977135182114615,-81.54901049866804
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.97661478162622,-81.55011335734473
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.977403989450686,-81.55032860588226
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.977293253304545,-81.55020011534394
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.976677628693025,-81.54898493424224
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.97643862791673,-81.5499817466172
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.97717945820308,-81.54955890713872
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.9763355820551,-81.54972244159222
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.97697937060746,-81.54987218236298
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.97682178965593,-81.54985266512281
39059,39059977900,390599779002,390599779002018,1,2,1,1,1,39.97597227854724,-81.54939318371225
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.97632430923147,-81.5490712308176
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.97701382022107,-81.5496556188307
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.97595375962939,-81.54958105827907
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.97633559017927,-81.54921018932748
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.976897092744686,-81.5501284003886
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.97702484572737,-81.55034556650195
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.97619791435432,-81.54996766111658
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.977080364757455,-81.54996464089211
39059,39059977900,390599779002,390599779002018,1,2,1,1,2,39.976203917319296,-81.5494561241797
39059,39059977900,390599779002,390599779002019,1,1,1,1,2,39.977527989233316,-81.54906214310745
39059,39059977900,390599779002,390599779002019,1,1,1,1,2,39.97756316460419,-81.54961746339882
39059,39059977900,390599779002,390599779002019,1,1,1,1,2,39.97769129734418,-81.54875884748623
39059,39059977900,390599779002,390599779002019,1,2,1,1,1,39.97743195598507,-81.54918599795218
39059,39059977900,390599779002,390599779002019,1,2,1,1,1,39.97741956483379,-81.54890943143525
39059,39059977900,390599779002,390599779002019,1,2,1,1,2,39.977669583020486,-81.54923503162757
39059,39059977900,390599779002,390599779002019,1,2,1,1,2,39.977701157899034,-81.54944073992706
39059,39059977900,390599779002,390599779002019,1,2,1,1,2,39.97746954337638,-81.54980542427404
39059,39059977900,390599779002,390599779002020,1,1,1,1,2,39.97810121122634,-81.54944396458616
39059,39059977900,390599779002,390599779002020,1,1,1,1,2,39.977825827753264,-81.54942893754585
39059,39059977900,390599779002,390599779002020,1,1,1,1,2,39.97795849252321,-81.54969204358856
39059,39059977900,390599779002,390599779002020,1,1,1,1,2,39.9781102253063,-81.5495156230055
39059,39059977900,390599779002,390599779002020,1,2,1,1,1,39.977871430515385,-81.54951010964795
39059,39059977900,390599779002,390599779002020,1,2,1,1,1,39.97778660291368,-81.54873866222196
39059,39059977900,390599779002,390599779002020,1,2,1,1,1,39.97785909942927,-81.54889177989526
39059,39059977900,390599779002,390599779002020,1,2,1,1,2,39.978053401517656,-81.54970792496759
39059,39059977900,390599779002,390599779002020,1,2,1,1,2,39.97814728596753,-81.5494467847993
39059,39059977900,390599779002,390599779002020,1,2,1,1,2,39.977977191982134,-81.54909350842964
39059,39059977900,390599779002,390599779002020,1,2,1,1,2,39.97818583058404,-81.54964260264725
39059,39059977900,390599779002,390599779002020,1,2,1,1,2,39.977837684749524,-81.5495820035695
39059,39059977900,390599779002,390599779002022,1,1,1,1,1,39.97899104669257,-81.55029455340198
39059,39059977900,390599779002,390599779002022,1,2,1,1,1,39.97878851566453,-81.5498204677755
39059,39059977900,390599779002,390599779002022,1,2,1,1,2,39.978769388416836,-81.54980141204877
39059,39059977900,390599779002,390599779002024,1,1,1,1,2,39.97947068978166,-81.55094719862267
39059,39059977900,390599779002,390599779002024,1,2,1,1,1,39.97963501264993,-81.55165504867263
39059,39059977900,390599779002,390599779002024,1,2,1,1,1,39.979758278035824,-81.55161273780288
39059,39059977900,390599779002,390599779002024,1,2,1,1,1,39.97944124838747,-81.55144590186383
39059,39059977900,390599779002,390599779002024,1,2,1,1,2,39.9791558785127,-81.55113464430532
39059,39059977900,390599779002,390599779002024,1,2,1,1,2,39.97921651658264,-81.55083043697816
39059,39059977900,390599779002,390599779002024,1,2,1,25,1,39.97933230887409,-81.55065948454279
39059,39059977900,390599779002,390599779002025,1,2,1,1,2,39.97994923811887,-81.55131243055294
39059,39059977900,390599779002,390599779002029,1,1,1,1,1,39.97866340165645,-81.55142501713732
39059,39059977900,390599779002,390599779002029,1,1,1,1,1,39.978597378795335,-81.55108953394806
39059,39059977900,390599779002,390599779002029,1,2,1,1,1,39.97852482089068,-81.55139024065775
39059,39059977900,390599779002,390599779002029,1,2,1,1,1,39.97835565770727,-81.55076037528404
39059,39059977900,390599779002,390599779002029,1,2,1,1,2,39.97860211785568,-81.5512820398237
39059,39059977900,390599779002,390599779002030,1,1,1,1,1,39.978809636533605,-81.55161599538363
39059,39059977900,390599779002,390599779002030,1,1,1,1,1,39.9788768008695,-81.55080571451388
39059,39059977900,390599779002,390599779002030,1,1,1,1,1,39.97907668357754,-81.55089529768361
39059,39059977900,390599779002,390599779002030,1,2,1,1,1,39.978913192237215,-81.55134848738648
39059,39059977900,390599779002,390599779002030,1,2,1,1,1,39.97903263133754,-81.5507651826505
39059,39059977900,390599779002,390599779002030,1,2,1,1,1,39.97873458494271,-81.55117690765816
39059,39059977900,390599779002,390599779002030,1,2,1,1,2,39.97902974877118,-81.55163821835998
39059,39059977900,390599779002,390599779002030,1,2,1,1,2,39.97900028049218,-81.55083769849062
39059,39059977900,390599779002,390599779002030,1,2,1,1,2,39.97871284284197,-81.55109953552405
39059,39059977900,390599779002,390599779002030,1,2,1,1,2,39.97869319059929,-81.55102631794252
39059,39059977900,390599779002,390599779002030,1,2,1,1,2,39.97884790959507,-81.55145944721195
39059,39059977900,390599779002,390599779002031,1,1,1,1,1,39.973741194594275,-81.54995788711042
39059,39059977900,390599779002,390599779002031,1,1,1,1,1,39.97330608766927,-81.5508294373176
39059,39059977900,390599779002,390599779002031,1,1,1,1,1,39.97341929030128,-81.54979575951064
39059,39059977900,390599779002,390599779002031,1,1,1,1,1,39.97336013688742,-81.55051860534823
39059,39059977900,390599779002,390599779002031,1,1,1,1,2,39.974004321203424,-81.55059514414243
39059,39059977900,390599779002,390599779002031,1,1,1,1,2,39.97353147468171,-81.55082886686529
39059,39059977900,390599779002,390599779002031,1,1,1,1,2,39.973341394513575,-81.55063038639274
39059,39059977900,390599779002,390599779002031,1,2,1,1,1,39.97394480472825,-81.54982973329015
39059,39059977900,390599779002,390599779002031,1,2,1,1,1,39.973475656888375,-81.55027660673964
39059,39059977900,390599779002,390599779002031,1,2,1,1,1,39.97335411925807,-81.5498064786126
39059,39059977900,390599779002,390599779002031,1,2,1,1,1,39.973521657633206,-81.54971979557318
39059,39059977900,390599779002,390599779002031,1,2,1,1,1,39.973837150627865,-81.5506066238091
39059,39059977900,390599779002,390599779002031,1,2,1,1,1,39.97381184947144,-81.55040123123595
39059,39059977900,390599779002,390599779002031,1,2,1,1,1,39.973594445148905,-81.55004760002178
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.973975651842196,-81.5501611231055
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.973258558252965,-81.55025819827407
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.973593425393304,-81.55082751355303
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.97324391778533,-81.55018559442819
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.97393513256643,-81.55007107658695
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.97384062225029,-81.54986645912888
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.973224724785084,-81.54977889543855
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.97325263619897,-81.55054170858303
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.973936813991564,-81.55007394846321
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.97370836193068,-81.55080240954655
39059,39059977900,390599779002,390599779002031,1,2,1,1,2,39.97339966408156,-81.55015005962737
39059,39059977900,390599779002,390599779002032,1,1,1,1,2,39.97413475131637,-81.55023207608805
39059,39059977900,390599779002,390599779002032,1,1,1,1,2,39.97435501511476,-81.55064218934315
39059,39059977900,390599779002,390599779002032,1,2,1,1,1,39.97450501892863,-81.55021695984102
39059,39059977900,390599779002,390599779002032,1,2,1,1,1,39.974334920088936,-81.54977087244079
39059,39059977900,390599779002,390599779002032,1,2,1,1,1,39.974348284367125,-81.5505622805478
39059,39059977900,390599779002,390599779002032,1,2,1,1,2,39.97436487512538,-81.54971958061748
39059,39059977900,390599779002,390599779002032,1,2,1,1,2,39.974216689835096,-81.55051560990327
39059,39059977900,390599779002,390599779002032,1,2,1,1,2,39.974425356812446,-81.55006958371456
39059,39059977900,390599779002,390599779002032,1,2,1,1,2,39.974318898911854,-81.55069216644625
39059,39059977900,390599779002,390599779002034,1,2,1,1,1,39.97511606254352,-81.55020387067513
39059,39059977900,390599779002,390599779002034,1,2,1,1,1,39.97528888673519,-81.55054846743236
39059,39059977900,390599779002,390599779002035,1,1,1,1,1,39.97542625291835,-81.54939630396855
39059,39059977900,390599779002,390599779002035,1,1,1,1,2,39.97568824351763,-81.55007563722423
39059,39059977900,390599779002,390599779002035,1,2,1,1,1,39.97547242498428,-81.55063745868465
39059,39059977900,390599779002,390599779002035,1,2,1,1,1,39.97564388277107,-81.54937256093409
39059,39059977900,390599779002,390599779002035,1,2,1,1,2,39.9756909550667,-81.54932370092718
39059,39059977900,390599779002,390599779002035,1,2,1,1,2,39.97563151794436,-81.55002506099542
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.96068659119171,-81.56988404587035
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.9585196202776,-81.58222795536557
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.957713189053244,-81.57789831243055
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.96201498081716,-81.57490895050566
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.96025109553893,-81.57325383826813
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.96035591012057,-81.57212124480976
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.959036473908824,-81.56974094972006
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.961654125697315,-81.57113587161466
39059,39059977900,390599779002,390599779002037,1,1,1,1,1,39.9623585820212,-81.5695528777059
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.95926647755565,-81.58287804971452
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.95954399015227,-81.57328341810896
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.95720525141243,-81.57222404745077
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.958626042541106,-81.57399163596209
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.96054969522257,-81.57524037263703
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.95586920818407,-81.57352416177073
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.96058542956665,-81.58271827005062
39059,39059977900,390599779002,390599779002037,1,1,1,1,2,39.96101188404812,-81.57522278741621
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95778067039255,-81.57226109349641
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.96017122182663,-81.57639927600829
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95724160351312,-81.57161152356069
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95733329350166,-81.58487915681557
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.961685793174325,-81.5723466927765
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.96335535800735,-81.5713665483541
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95918345293608,-81.57374859570525
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95934473478638,-81.57661479821869
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.958368135079034,-81.57674133977596
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.957728575585946,-81.58280381488177
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95905586231,-81.57663679927825
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.96089356338784,-81.58209639087598
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.955913304027426,-81.58849156052841
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.956329076442536,-81.58583743899206
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.96089207972024,-81.57646571931518
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.957639261482036,-81.57356341268455
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.96034920337849,-81.57419964849221
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95865230893621,-81.56941550168584
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.959361281614996,-81.57740472390003
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.962657816118664,-81.57036655139088
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.9558932925029,-81.57365411120772
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.96025738417354,-81.57623944003942
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.9593681630823,-81.57176370013974
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.958527276070924,-81.58089933753718
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.960549250769944,-81.56997088795613
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.955990092038,-81.57382174169501
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.960223848082485,-81.57726307054291
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.955162770983485,-81.57048089491356
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.95522967899112,-81.57113954713232
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.96137585272234,-81.56949879193441
39059,39059977900,390599779002,390599779002037,1,2,1,1,1,39.9616653205589,-81.57316350942105
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95952072641605,-81.58120665048405
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95992311474582,-81.57082409577751
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95807278669717,-81.57222338402083
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95992455661932,-81.57414934446732
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95963991111852,-81.57683852972448
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.9556265499119,-81.57312776868787
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95492871714261,-81.58703455604771
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.96101709713627,-81.57509762678106
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95920115540595,-81.5854347079079
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95708400830684,-81.58026875358216
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95898521338621,-81.57850539740957
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.963589395427526,-81.57018491274364
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.96115703533338,-81.57338128335513
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95823928447953,-81.57951400931337
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95875232537878,-81.56955938811751
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95585265561895,-81.58589290547009
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95801752209058,-81.58148953459923
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95531559900124,-81.5714945599126
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95843708511705,-81.58075741722216
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.96079674646607,-81.57198390451538
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.96070520297743,-81.57750679908926
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.958539203753716,-81.5777317167413
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.960580029546946,-81.57141971587588
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95762481696412,-81.573084706142
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.958959259472934,-81.57610468175551
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.957312909043644,-81.58445152116406
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.96085758063166,-81.57605120771788
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.96103114571855,-81.58099066633088
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.9593073188357,-81.57888234100866
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.957725358246186,-81.58196833821512
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.95950551924122,-81.57605572589256
39059,39059977900,390599779002,390599779002037,1,2,1,1,2,39.96148592667212,-81.57291406824415
39059,39059977900,390599779002,390599779002037,1,2,1,2,1,39.95780273110472,-81.5800303634091
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.96246028413777,-81.56065908725259
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.960401715826926,-81.55737281597206
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95536322854082,-81.55820080510085
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.961652483450635,-81.56713419243168
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95382831098854,-81.56413775682192
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.9550591877523,-81.56366420243383
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95915666648191,-81.56511230939766
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.96310922980323,-81.56388751014963
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95369968282659,-81.56103882938774
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95580112901941,-81.56918488366622
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.96107792316977,-81.56786993311025
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95895794429156,-81.56892586467478
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95671078548064,-81.56286227627038
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.960161984138686,-81.5608123242011
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.9541346487188,-81.5684352340494
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.956987335447145,-81.55797333363826
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.963445000863096,-81.56096883501384
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.96122258084864,-81.56148927543654
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.964740236893824,-81.55864008070375
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.95925763599853,-81.55873699081043
39059,39059977900,390599779002,390599779002038,1,1,1,1,1,39.964929709072514,-81.56386800161751
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.96032624859435,-81.5670770848211
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.956040960817795,-81.56929636289486
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.95910816502562,-81.56544701101535
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.96367329911379,-81.563614145692
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.96597995247275,-81.55944191821979
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.96192327504335,-81.5572312233609
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.95779772822642,-81.56306569242042
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.9646672673438,-81.55979218660444
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.95816204666935,-81.56412552281226
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.95762181540283,-81.56720505866029
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.96050902814471,-81.56563021599604
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.96059222932896,-81.56410831321107
39059,39059977900,390599779002,390599779002038,1,1,1,1,2,39.95586681026998,-81.5600135623794
39059,39059977900,390599779002,390599779002038,1,1,1,7,1,39.95909038510741,-81.56863566778529
39059,39059977900,390599779002,390599779002038,1,1,1,7,2,39.957621787794295,-81.56667783735965
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.956747852820065,-81.55933281369013
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.956264277281605,-81.5615274613061
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95381037586987,-81.55736470759551
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95707547058094,-81.56508597894366
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95647283936325,-81.55719532002145
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.9539901518519,-81.56682388464547
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.9581863148264,-81.563447369696
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.9582751010222,-81.55794335003758
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.954749655065754,-81.56555153310875
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.963236629275,-81.56565429340547
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95708098082213,-81.55842820319816
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95618207651976,-81.56944603075198
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95796969484489,-81.56796201062721
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.9617685466332,-81.564797869793
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.955365243400315,-81.55777071371276
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95358975896179,-81.56187920438813
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.964310563985414,-81.56369360611427
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96441151435021,-81.56197863971133
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.961516718762276,-81.55917322741585
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.956360478103264,-81.56285929836872
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.954758778725044,-81.56580087842694
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.963029242576894,-81.56436350082731
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95484689325693,-81.56970631918355
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96123912410581,-81.56259097344625
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95690244200897,-81.56752847381281
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.962716975846405,-81.56744472035183
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.955080719020806,-81.56249578278296
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96525964791147,-81.56084875545044
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96146807728082,-81.56687377542144
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96374877076149,-81.55893748467946
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96304052832983,-81.56474744077269
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96015744720337,-81.5623314806536
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.961920952595,-81.56529219696354
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96164045631042,-81.56343647902526
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95837152287187,-81.56632678316801
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.957986623239776,-81.56156333189134
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.962430854572666,-81.55901605037495
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95435437153683,-81.56714035052029
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95886040330084,-81.56186064109541
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96300915758386,-81.55709491468181
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.96047467382663,-81.56162125435591
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.95812651351924,-81.56718702405506
39059,39059977900,390599779002,390599779002038,1,2,1,1,1,39.962964521754095,-81.56852774355988
39059,39059977900,390599779002,390599779002038,1,2,1,1,2,39.95519325096521,-81.56549311621342
39059,39059977900,390599779002,390599779002038,1,2,1,1,2,39.96282842058148,-81.56099643563127
39059,39059977900,390599779002,390599779002038,1,2,1,1,2,39.95603767747032,-81.56055620728581
39059,39059977900,390599779002,390599779002038,1,2,1,1,2,39.960611286208426,-81.56046891863346
39059,39059977900,390599779002,390599779002038,1,2,1,1,2,39.95634565654683,-81.55789139426267
39059,39059977900,390599779002,390599779002038,1,2,1,1,2,39.96089749984044,-81.56371446413506
